ad,ka,ki,ks,pk,pk2
5.479412776132591,18.01,0.5,6.01,0.72359487476432,0.038315561270213495
5.499031677145115,18.11,0.5,6.01,0.7245723956279557,0.03869813099973839
5.515883854221862,18.21,0.5,6.01,0.725601564204063,0.039088280281376994
5.535004398248629,18.31,0.5,6.01,0.7265631697617483,0.0394589880255803
5.55416914342769,18.41,0.5,6.01,0.7275139559207452,0.03985224248400758
5.573372900334796,18.51,0.5,6.01,0.7284546207430331,0.0402416112468877
5.592611155166918,18.61,0.5,6.01,0.729385738455747,0.04063202043822166
5.611880924966504,18.71,0.5,6.01,0.7303078307104274,0.04102346347583475
5.631179050004413,18.81,0.5,6.01,0.7312213282552343,0.04141781588130835
5.650502347881043,18.91,0.5,6.01,0.7321265621852506,0.041822496559770814
5.669848274490957,19.01,0.5,6.01,0.7330238145585388,0.04222767399129745
5.689215643054616,19.11,0.5,6.01,0.7339134271684971,0.04263338290842183
5.708898371483185,19.21,0.5,6.01,0.7347955706291345,0.04302263276166452
5.7283441478928845,19.31,0.5,6.01,0.7356755222120146,0.0434302799469031
5.74794545787414,19.41,0.5,6.01,0.7365695863432615,0.04385978868248061
5.7675515669346025,19.51,0.5,6.01,0.7374580411773908,0.044269953326773456
5.7871621113896525,19.61,0.5,6.01,0.7383409030044626,0.04467785389883933
5.806776727998183,19.71,0.5,6.01,0.7392181876588788,0.045084837104239904
5.826395355125224,19.81,0.5,6.01,0.7400899501067556,0.04549233461688295
5.8460178193739285,19.91,0.5,6.01,0.7409562286728792,0.04590041913176037
5.865644103649277,20.01,0.5,6.01,0.7418170819277174,0.04630913432983377
179.14785765783282,0.01,0.5,6.11,0.010041877391439632,0.00909800863010685
15.12385845452271,0.11,0.5,6.11,0.06808107522525751,0.02691940370533373
8.398262974384451,0.21,0.5,6.11,0.1015556151030116,0.021039317202124194
6.2883054792736885,0.31,0.5,6.11,0.12786132417798665,0.015563605761820467
5.184337776706097,0.41,0.5,6.11,0.1491983156548781,0.011748296400263016
4.575130522834296,0.51,0.5,6.11,0.1682480948990773,0.009146904988766939
4.179306264108938,0.61,0.5,6.11,0.18409138272334272,0.007360199833807736
3.8091649363401108,0.71,0.5,6.11,0.19929333920352615,0.00609226720561196
3.64042032849319,0.81,0.5,6.11,0.21310087775718892,0.005194614226166643
3.429603855380691,0.91,0.5,6.11,0.22614812492353606,0.004524504190759539
3.3001913007393577,1.01,0.5,6.11,0.23671872544114855,0.003994349030535501
3.219359191745465,1.11,0.5,6.11,0.24947433769193378,0.003641033413618829
3.1139158294559857,1.21,0.5,6.11,0.2599669258042748,0.003343881337639897
3.0488370439371666,1.31,0.5,6.11,0.2687574454925039,0.003113839930317551
3.0207769686611474,1.41,0.5,6.11,0.27902433858556924,0.002933711089437027
2.9737373958831634,1.51,0.5,6.11,0.28891979333902207,0.0027905931643741125
2.916151695530028,1.61,0.5,6.11,0.29741735671427644,0.0026775588197066186
2.8800365422669816,1.71,0.5,6.11,0.3047268080619144,0.0025893088973566727
2.8977643509545907,1.81,0.5,6.11,0.3120626538027906,0.002518012742050693
2.868738146416469,1.91,0.5,6.11,0.32058951642389993,0.0024521685646787987
2.8472343621244995,2.01,0.5,6.11,0.32835515739921833,0.0024291889844028367
2.826772831681906,2.11,0.5,6.11,0.33650381791184375,0.0024062442609395548
2.810748181358655,2.21,0.5,6.11,0.34335575394961326,0.0023898565214375035
2.800644776937383,2.31,0.5,6.11,0.34995802856710445,0.0023834858970938734
2.7932248624342173,2.41,0.5,6.11,0.35634569274011707,0.002384568224436162
2.788124216089455,2.51,0.5,6.11,0.3625509132629953,0.0023917616274234206
2.794738614793204,2.61,0.5,6.11,0.3685950948895667,0.0023948762934834075
2.7934396062164866,2.71,0.5,6.11,0.37448497660892743,0.002422718633511921
2.8156088616967954,2.81,0.5,6.11,0.3794964762028592,0.002442910991674626
2.809603453517292,2.91,0.5,6.11,0.3858416014052535,0.0024726258141668455
2.8184709630191582,3.01,0.5,6.11,0.39162463748212895,0.002505182499781756
2.8212958110063533,3.11,0.5,6.11,0.3971972533761604,0.0025381943001782513
2.825420724133792,3.21,0.5,6.11,0.4025846710540622,0.0025834916533688224
2.8306154574904423,3.31,0.5,6.11,0.4078181806532359,0.002633073523307874
2.836774622412001,3.41,0.5,6.11,0.4129105040723166,0.0026864921530308917
2.8437863640117844,3.51,0.5,6.11,0.41787441415002285,0.002740959866292751
2.847098245474179,3.61,0.5,6.11,0.42280434181941107,0.0027928130740558278
2.853986124708766,3.71,0.5,6.11,0.4271062490147586,0.0028552568831148955
2.8703893708595865,3.81,0.5,6.11,0.43146347812531455,0.002914874483147893
2.8801788486019104,3.91,0.5,6.11,0.4358240782270837,0.002985221862568794
2.8905126915959833,4.01,0.5,6.11,0.44009603115910934,0.0030558224753720505
2.9013451689579126,4.11,0.5,6.11,0.4442847987724032,0.003128184874465355
2.9126367522084857,4.21,0.5,6.11,0.44839646364121083,0.0032033739954420255
2.9243632472021965,4.31,0.5,6.11,0.45246333650711734,0.003282114922155494
2.936476407935971,4.41,0.5,6.11,0.4564666580132235,0.0033630880705049207
2.948945636795444,4.51,0.5,6.11,0.46040347810961985,0.0034464005524328565
2.961745801757239,4.61,0.5,6.11,0.46427480322387243,0.0035320898863334424
2.995847603130377,4.71,0.5,6.11,0.46846616596407736,0.003627196636199057
3.0055387216999563,4.81,0.5,6.11,0.4729398942361785,0.0037216689884836023
3.0165101083210804,4.91,0.5,6.11,0.4770530575876058,0.003816844891650922
3.029897454631066,5.01,0.5,6.11,0.4807885417807896,0.00391430298897007
3.0435997335321656,5.11,0.5,6.11,0.48444757363895585,0.004013810604840323
3.057582936098649,5.21,0.5,6.11,0.4880360286745709,0.00411504473904403
3.071822093495346,5.31,0.5,6.11,0.4915582214403499,0.004209047481379127
3.0862985677166535,5.41,0.5,6.11,0.49501755103197514,0.004314179134978405
3.1010015313582397,5.51,0.5,6.11,0.49841674754560333,0.004430193263351078
3.121539198681829,5.61,0.5,6.11,0.5017587324957407,0.004547991142067175
3.13666869964048,5.71,0.5,6.11,0.5050459421431195,0.004667935476514465
3.15197896908138,5.81,0.5,6.11,0.5082804594048987,0.0047899501023995
3.167493616618852,5.91,0.5,6.11,0.5114640940999992,0.004913857496413936
3.1831883571704522,6.01,0.5,6.11,0.5145993994854882,0.005039236693598576
3.1990288756155705,6.11,0.5,6.11,0.5176881555041135,0.00516697817425228
3.212192994218041,6.21,0.5,6.11,0.5203179240955133,0.005281963599301272
3.227809373458871,6.31,0.5,6.11,0.523001303934078,0.005407731032619131
3.243771889936915,6.41,0.5,6.11,0.5255898777209028,0.00554911107294169
3.2601057212835975,6.51,0.5,6.11,0.5283471997894592,0.005690968174242551
3.2766024656994133,6.61,0.5,6.11,0.5311522173497791,0.00583957535712667
3.29320864797014,6.71,0.5,6.11,0.5339249580651502,0.005973290016248926
3.3099178294552,6.81,0.5,6.11,0.5366651938805925,0.006110390166284125
3.3267244860774903,6.91,0.5,6.11,0.539373335962404,0.006272602228536044
3.343623629721583,7.01,0.5,6.11,0.5420497418063669,0.006421062173213163
3.3635945314702496,7.11,0.5,6.11,0.5446963446175166,0.006571866907351797
3.3805999962119726,7.21,0.5,6.11,0.5473121562405369,0.0067292600421210835
3.397685977837868,7.31,0.5,6.11,0.5498969225627026,0.00688738761905975
3.414848876683462,7.41,0.5,6.11,0.5524515666903421,0.0070568815172159455
3.43208540319241,7.51,0.5,6.11,0.5549762808509531,0.007227436601124741
3.4493924083405396,7.61,0.5,6.11,0.5574722732389372,0.007397189883054757
3.4667670058080686,7.71,0.5,6.11,0.5599396279845252,0.007544749673745649
3.5036153038746773,7.81,0.5,6.11,0.5624437939105504,0.007724892300253311
3.520946560916306,7.91,0.5,6.11,0.5649317210226404,0.007903459317570529
3.541627660426153,8.01,0.5,6.11,0.5673871565420473,0.008082161862283407
3.5523448107158333,8.11,0.5,6.11,0.5709543106252246,0.00827271215693287
3.568501376760786,8.21,0.5,6.11,0.5734973422193789,0.008454324662431413
3.584931358801504,8.31,0.5,6.11,0.5759495793048393,0.008637297019524875
3.6015909342114862,8.41,0.5,6.11,0.5783232888687803,0.00882180358009689
3.618913160396096,8.51,0.5,6.11,0.5806135348083435,0.009009799511457443
3.637148966835587,8.61,0.5,6.11,0.5828592153079621,0.00919265513468761
3.6549924793233153,8.71,0.5,6.11,0.5850779272571583,0.009389080115260615
3.672893590631061,8.81,0.5,6.11,0.5872705390990131,0.009593639383777388
3.6908498472618847,8.91,0.5,6.11,0.589437772514048,0.009796871124455025
3.7088561681071948,9.01,0.5,6.11,0.5915803291671734,0.010005149744611634
3.7269116746717637,9.11,0.5,6.11,0.5936987903855727,0.010184571042419138
3.745020789890631,9.21,0.5,6.11,0.5957937100840518,0.010416118898530922
3.7631714561578975,9.31,0.5,6.11,0.5978656870242016,0.010610489448552031
3.7813632475213295,9.41,0.5,6.11,0.5999151916228477,0.010824222643513902
3.799593128490851,9.51,0.5,6.11,0.601942670822853,0.01104765730214561
3.817860328511457,9.61,0.5,6.11,0.6039485566585509,0.011270718555936738
3.8361634129086455,9.71,0.5,6.11,0.6059332627082884,0.011494616899349601
3.854500969043251,9.81,0.5,6.11,0.6078971858975235,0.011720019179018767
3.872871662283225,9.91,0.5,6.11,0.6098407076200776,0.011947070692936154
3.891275212172245,10.01,0.5,6.11,0.6117642143061923,0.012175872737009649
3.9097101962203324,10.11,0.5,6.11,0.6136680614668263,0.012406492486015875
3.9287522270378026,10.21,0.5,6.11,0.6155525729209811,0.012642612815833731
3.947212662279862,10.31,0.5,6.11,0.6174180990391236,0.012878169137209438
3.9657015272998737,10.41,0.5,6.11,0.6192649624369747,0.013107087726656455
3.9842179081411233,10.51,0.5,6.11,0.6210934789011276,0.013336814271802763
4.000556224204845,10.61,0.5,6.11,0.6226508738630377,0.01357096174332476
4.018727887315935,10.71,0.5,6.11,0.6243191033794678,0.013812942303363494
4.037013621508748,10.81,0.5,6.11,0.6259569478225304,0.014066532219581086
4.055396574785126,10.91,0.5,6.11,0.6275672834760072,0.014321539910536224
4.073864370748515,11.01,0.5,6.11,0.629152306187107,0.014578103088503509
4.093275795910431,11.11,0.5,6.11,0.6307209518796826,0.014844811586632858
4.1119415558126455,11.21,0.5,6.11,0.6324061328066621,0.015103228977650993
4.130633133233249,11.31,0.5,6.11,0.634083204502329,0.01536531222488748
4.149347941893827,11.41,0.5,6.11,0.6357494567003971,0.015621511727784174
4.168083734205278,11.51,0.5,6.11,0.6374017427536813,0.01588214415653003
4.188187447334343,11.61,0.5,6.11,0.6390403258119182,0.016147519324710084
4.207008746037298,11.71,0.5,6.11,0.6406652932111319,0.016411645758385617
4.223559824560754,11.81,0.5,6.11,0.6422766735831463,0.01668333962479887
4.2423926708887265,11.91,0.5,6.11,0.643876806608099,0.016952500831748783
4.262197840729864,12.01,0.5,6.11,0.6454631967907402,0.01721568524711278
4.281074988676677,12.11,0.5,6.11,0.6470359200914693,0.017488957290927684
4.299986088786481,12.21,0.5,6.11,0.6485951754977641,0.0177641139453475
4.321279404020634,12.31,0.5,6.11,0.6501412109098129,0.018044207416082897
4.34016167709507,12.41,0.5,6.11,0.6516742257833549,0.01833031028360389
4.356538823989669,12.51,0.5,6.11,0.6531941210988069,0.018618793398142503
4.375347285000992,12.61,0.5,6.11,0.6547012301220654,0.018908251149459356
4.396906250167746,12.71,0.5,6.11,0.6561956683276464,0.019188074837584754
4.415784595823734,12.81,0.5,6.11,0.6576776418373695,0.019479121251505985
4.434685738331192,12.91,0.5,6.11,0.6591472065479432,0.019775982413882297
4.452641959169269,13.01,0.5,6.11,0.6606045449720732,0.020098187339469317
4.473199450724628,13.11,0.5,6.11,0.6620498728231925,0.020405296651202397
4.492148539077348,13.21,0.5,6.11,0.6634833574236032,0.020705248068901894
4.511111340468315,13.31,0.5,6.11,0.6649051316452954,0.021006946818733437
4.530086896175406,13.41,0.5,6.11,0.6663149593648336,0.021310416399125492
4.549074825838634,13.51,0.5,6.11,0.6677134010662977,0.02161579961729509
4.56807452769086,13.61,0.5,6.11,0.669100367750237,0.02189962090145182
4.587085702135202,13.71,0.5,6.11,0.6704761650224393,0.0222331099601924
4.605406754130682,13.81,0.5,6.11,0.6718407529280657,0.02253943277312984
4.6379965487905,13.91,0.5,6.11,0.6735754328609902,0.022853062761841625
4.6559282912979265,14.01,0.5,6.11,0.6750364335126617,0.023158212698612155
4.67397831939,14.11,0.5,6.11,0.6764654645021492,0.023474190674491184
4.692129649369635,14.21,0.5,6.11,0.6778659117650978,0.023807044218798108
4.710371482029721,14.31,0.5,6.11,0.6792402479152908,0.024128720478972014
4.72869164717859,14.41,0.5,6.11,0.6805907743603875,0.024447642836289137
4.7470824353181005,14.51,0.5,6.11,0.6819192084671252,0.024765324927223647
4.765536057268194,14.61,0.5,6.11,0.6832270722418369,0.025084459545618075
4.78405289107981,14.71,0.5,6.11,0.6845007674836018,0.025420107394222752
4.803125250658683,14.81,0.5,6.11,0.6857565775142165,0.025741373016039217
4.822211883120851,14.91,0.5,6.11,0.6870021151634267,0.02608586380808897
4.8413128086279125,15.01,0.5,6.11,0.6882375276429737,0.026425093275471736
4.862714942167317,15.11,0.5,6.11,0.6894629918399826,0.026765478737248074
4.881819983015694,15.21,0.5,6.11,0.6906786902695828,0.027100543812079905
4.900936488893711,15.31,0.5,6.11,0.6918847708550904,0.027436213729244912
4.92007539058158,15.41,0.5,6.11,0.6930809745418,0.027742605980715547
4.939226447774669,15.51,0.5,6.11,0.6942678079505031,0.02809874015394819
4.958386512109183,15.61,0.5,6.11,0.695445495563694,0.02845213483982226
4.977579362927471,15.71,0.5,6.11,0.696613364771861,0.02880392574685841
4.99677990217463,15.81,0.5,6.11,0.6977723723694977,0.029154962941222856
5.015988065314375,15.91,0.5,6.11,0.6989226203184742,0.029506461965573716
5.03520372860248,16.01,0.5,6.11,0.7000642106416995,0.029858550198131176
5.054426630440489,16.11,0.5,6.11,0.7011972483492008,0.030211332239298016
5.073656909530478,16.21,0.5,6.11,0.7023218237583985,0.030564878514477554
5.092894239320236,16.31,0.5,6.11,0.7034380411645329,0.030919239078688533
5.112138938464053,16.41,0.5,6.11,0.7045459817845348,0.03125773821905409
5.131389501375847,16.51,0.5,6.11,0.705645783050608,0.0316029417684833
5.150646513948316,16.61,0.5,6.11,0.7067375151047738,0.03195405794517457
5.169909914520699,16.71,0.5,6.11,0.7078212672112446,0.03231676308822049
5.189179927358144,16.81,0.5,6.11,0.7088971183809942,0.032687358052531305
5.2084559195107465,16.91,0.5,6.11,0.7099651725284639,0.03305709332633002
5.227737881906548,17.01,0.5,6.11,0.711025513152501,0.033427342485088364
5.247025480538371,17.11,0.5,6.11,0.7120782324288142,0.033798208091445084
5.2663185158369545,17.21,0.5,6.11,0.7131234168395163,0.03416974613643701
5.285617764518036,17.31,0.5,6.11,0.7141611221118841,0.03454200227571294
5.3049222835510745,17.41,0.5,6.11,0.7151914551226972,0.03491501908588194
5.324232246937206,17.51,0.5,6.11,0.7162144876274159,0.03528882054263192
5.3435476375988475,17.61,0.5,6.11,0.7172302966247901,0.035661170138931254
5.362867324489153,17.71,0.5,6.11,0.7182389901535525,0.03602802957692738
5.382191950131223,17.81,0.5,6.11,0.7192406221457041,0.036399301988600155
5.401521417921026,17.91,0.5,6.11,0.7202352681806674,0.03677149231189118
5.420855686572455,18.01,0.5,6.11,0.7212230006643381,0.03714465477030876
5.440194552574151,18.11,0.5,6.11,0.7222038961459106,0.037519150548423974
5.456983874384736,18.21,0.5,6.11,0.7232031858883728,0.037898602275936354
5.475867209149523,18.31,0.5,6.11,0.7241616814670915,0.03828998168806231
5.494792583555525,18.41,0.5,6.11,0.725109753508376,0.0386804192571638
5.513755050299016,18.51,0.5,6.11,0.7260480596876615,0.039069732379097236
5.532750294623635,18.61,0.5,6.11,0.7269771348890717,0.039467044228413746
5.551775488722063,18.71,0.5,6.11,0.7278974840341592,0.039850436943210346
5.570827635645024,18.81,0.5,6.11,0.7288095132102815,0.040234957358967594
5.5899037102953,18.91,0.5,6.11,0.7297135207685586,0.04061979763543587
5.609001321187273,19.01,0.5,6.11,0.7306097633317097,0.04100504554879107
5.628460681718456,19.11,0.5,6.11,0.7314985846166788,0.04141139431846345
5.647601570722703,19.21,0.5,6.11,0.7323801172599108,0.04180292633133675
5.666794064898643,19.31,0.5,6.11,0.7332609307102274,0.042195318723148585
5.68612116387476,19.41,0.5,6.11,0.7341583683802062,0.04258841526815511
5.705452410963859,19.51,0.5,6.11,0.7350501727476945,0.042982275435785755
5.724788218380795,19.61,0.5,6.11,0.7359364884530893,0.043376927436048866
5.7441276446035,19.71,0.5,6.11,0.7368172127565462,0.043772571404940994
5.763471093156783,19.81,0.5,6.11,0.7376924820419067,0.04416940962940553
5.7828182030480475,19.91,0.5,6.11,0.7385622973992301,0.044567124135802154
5.802168845327262,20.01,0.5,6.11,0.739426697555387,0.04496571133845631
178.877770777541,0.01,0.5,6.21,0.010032969445122145,0.009089105521719962
15.064437502069662,0.11,0.5,6.21,0.0677980252916422,0.02679086970184995
8.699728227987192,0.21,0.5,6.21,0.10101435599289307,0.020873108235458022
6.261034816038346,0.31,0.5,6.21,0.12715808798734302,0.015455092807897882
5.161374534869679,0.41,0.5,6.21,0.14834105286119345,0.01163450808167589
4.554150968008387,0.51,0.5,6.21,0.16731298290393135,0.009050121343942242
4.158399320824318,0.61,0.5,6.21,0.1831345368630168,0.007249645903692081
3.7913250904876348,0.71,0.5,6.21,0.19810886907127392,0.006011665847108646
3.622234029221838,0.81,0.5,6.21,0.21196428289267716,0.005121956166091201
3.413118518639239,0.91,0.5,6.21,0.22481694424962287,0.004456793225138848
3.339714789866382,1.01,0.5,6.21,0.2353290605846177,0.003932478076438862
3.202884860687927,1.11,0.5,6.21,0.2481062813758121,0.003573881505584764
3.1095129747261163,1.21,0.5,6.21,0.25844224947144134,0.00328076069105632
3.0335329920389333,1.31,0.5,6.21,0.26714020785390574,0.003054586062434311
3.004558871108173,1.41,0.5,6.21,0.2775300482490613,0.0028696786518946017
2.958129149581547,1.51,0.5,6.21,0.2873364643021941,0.0027174018992782013
2.9006572918920535,1.61,0.5,6.21,0.2957008330328328,0.0026210637378970675
2.8646299619595754,1.71,0.5,6.21,0.30290770846568116,0.0025267788428367127
2.881102885176901,1.81,0.5,6.21,0.31053589098266443,0.002456022179856277
2.8516678410924396,1.91,0.5,6.21,0.3190346764148762,0.002407416176134049
2.829963171944812,2.01,0.5,6.21,0.3267515917209545,0.002366965006190384
2.8102689180844362,2.11,0.5,6.21,0.334682780856738,0.0023464928878537327
2.7943841730513843,2.21,0.5,6.21,0.34138274525738493,0.0023231111751574906
2.7841801018767494,2.31,0.5,6.21,0.347919072879361,0.0023220327694630917
2.77664008032645,2.41,0.5,6.21,0.3542538907053288,0.0023218125065353483
2.771391191151053,2.51,0.5,6.21,0.3604160459231522,0.002327465443756278
2.7781028350486987,2.61,0.5,6.21,0.3664238366522556,0.002340589959253961
2.7766088055520273,2.71,0.5,6.21,0.37228145830271075,0.0023575039425638242
2.7934105505598557,2.81,0.5,6.21,0.37772028368937655,0.0023815763694123855
2.791031954276327,2.91,0.5,6.21,0.38398042639094604,0.002393213163539796
2.8001008332424964,3.01,0.5,6.21,0.3897084083630473,0.002430166092548477
2.802766846293609,3.11,0.5,6.21,0.3952336026878414,0.002465748332955051
2.8067109386357094,3.21,0.5,6.21,0.40058061546337365,0.0025096661372050926
2.811711598563346,3.31,0.5,6.21,0.40577796566623175,0.0025579439010996055
2.8176650803197045,3.41,0.5,6.21,0.4108378982791298,0.0026069394648895084
2.8244623080680857,3.51,0.5,6.21,0.4157723239762803,0.002647505828739502
2.827930782417398,3.61,0.5,6.21,0.4205548742468432,0.002712339048734532
2.834810066561219,3.71,0.5,6.21,0.4247608907718285,0.002765289857770766
2.8512498645657054,3.81,0.5,6.21,0.4290718940556429,0.002828408095891929
2.86082588483556,3.91,0.5,6.21,0.4334037274453949,0.002892904516063678
2.8709407917805017,4.01,0.5,6.21,0.43764904122131526,0.002959233455087865
2.8815496020832088,4.11,0.5,6.21,0.44181316545427,0.0030291647292516634
2.8926130355172783,4.21,0.5,6.21,0.4459020052955415,0.0031016960095740214
2.9041013915143368,4.31,0.5,6.21,0.44994981889090435,0.003176515566498235
2.915972069316293,4.41,0.5,6.21,0.4539358104633323,0.0032536487716520765
2.928196033776533,4.51,0.5,6.21,0.45785659795378914,0.00333311155535807
2.940748672479879,4.61,0.5,6.21,0.46171295004493623,0.0034120998880858636
2.9735026370355286,4.71,0.5,6.21,0.46633095336085284,0.0035051588411816603
2.9831270635084,4.81,0.5,6.21,0.4707265960821536,0.00359207708259813
2.99399626791496,4.91,0.5,6.21,0.47477343246858417,0.003689417795418635
3.0071549935389448,5.01,0.5,6.21,0.47848606666917476,0.0037839980584401588
3.0206236370132857,5.11,0.5,6.21,0.48212421907632136,0.0038806468716941107
3.034369765897737,5.21,0.5,6.21,0.485693331700257,0.0039798649820410965
3.0483688776001565,5.31,0.5,6.21,0.48919749178382343,0.004081358275420124
3.0626026959593964,5.41,0.5,6.21,0.492639961980022,0.004184836940611219
3.082868066180579,5.51,0.5,6.21,0.49602349653538724,0.0042807581940718
3.0975585060159405,5.61,0.5,6.21,0.49935083242486844,0.004386521789092801
3.112438180883067,5.71,0.5,6.21,0.5026242738754804,0.0045050050044878245
3.127497014106382,5.81,0.5,6.21,0.5058458785599333,0.004622622046015457
3.142755826497284,5.91,0.5,6.21,0.5090183740295025,0.004742353848356988
3.158191664058713,6.01,0.5,6.21,0.5121438665482525,0.004862253800686122
3.173772364395305,6.11,0.5,6.21,0.5152233612544789,0.004986724861010276
3.186991723736276,6.21,0.5,6.21,0.5177394967778695,0.005108303142423675
3.202445951619174,6.31,0.5,6.21,0.5203817440150388,0.005240195573668227
3.218236826676632,6.41,0.5,6.21,0.5229330575057687,0.005363000471989028
3.234340227935118,6.51,0.5,6.21,0.5256745410577921,0.0054974379939044474
3.250585963500282,6.61,0.5,6.21,0.528470039777626,0.005633877329124463
3.2669393036620042,6.71,0.5,6.21,0.5312339666744071,0.005771941757558027
3.283394193891422,6.81,0.5,6.21,0.5339661988567647,0.0059119557243477346
3.3039300001846454,6.91,0.5,6.21,0.5366669774565164,0.006054327277520879
3.320593731948227,7.01,0.5,6.21,0.5393366054083448,0.006202283322958632
3.337343660884306,7.11,0.5,6.21,0.5419770357898409,0.006357458421464723
3.3531197471598824,7.21,0.5,6.21,0.5445871837279321,0.006499009345321372
3.3889217514699252,7.31,0.5,6.21,0.547222825904649,0.006664924869391629
3.4055712632232273,7.41,0.5,6.21,0.5498809396273632,0.006801784189938193
3.422310078276292,7.51,0.5,6.21,0.552501780682677,0.0069590516000550195
3.439137777254453,7.61,0.5,6.21,0.5550857719650356,0.0071235447232664275
3.4560479552975285,7.71,0.5,6.21,0.5576344873894535,0.007286782194352324
3.4730373383380577,7.81,0.5,6.21,0.5601488736609188,0.0074497407692875744
3.4936137617454315,7.91,0.5,6.21,0.5626301610946284,0.007615566970919201
3.5107584327206274,8.01,0.5,6.21,0.5650792798470159,0.007810826935425487
3.5215775698797986,8.11,0.5,6.21,0.5685353293594365,0.007972181481390091
3.537556699037777,8.21,0.5,6.21,0.5710472615549091,0.008138063659812154
3.5538024068974794,8.31,0.5,6.21,0.5734707897029055,0.008340584184300706
3.5702724060035926,8.41,0.5,6.21,0.5758177608684953,0.008521967487146334
3.587367539345131,8.51,0.5,6.21,0.5780941290957884,0.008704001924861714
3.604828459309314,8.61,0.5,6.21,0.5803343011217822,0.008887953292641864
3.6229717016123133,8.71,0.5,6.21,0.5825480599026325,0.009077232069472082
3.640612940406549,8.81,0.5,6.21,0.5847361944340476,0.009268281674491374
3.658308164440355,8.91,0.5,6.21,0.5868994035714068,0.009460663202989468
3.6760527102906,9.01,0.5,6.21,0.5890382995456901,0.00965459838977413
3.693845753986846,9.11,0.5,6.21,0.5911534792999134,0.009850235877613576
3.711691085213264,9.21,0.5,6.21,0.5932456364369095,0.010033713222903575
3.729577526311952,9.31,0.5,6.21,0.5953151005969057,0.010252004654171575
3.7475044935119968,9.41,0.5,6.21,0.5973623549646702,0.010463666400936697
3.765469349480591,9.51,0.5,6.21,0.5993878060293724,0.010675295487295634
3.783471066941418,9.61,0.5,6.21,0.6013918838411676,0.010888300688451568
3.8015083302970782,9.71,0.5,6.21,0.6033749933527798,0.011102879923808142
3.8195797164610314,9.81,0.5,6.21,0.6053375165949524,0.011319155237194055
3.8383851146335854,9.91,0.5,6.21,0.607279823479139,0.011540337332931421
3.8564865553796137,10.01,0.5,6.21,0.6092023133444315,0.011742672149817734
3.874619545538051,10.11,0.5,6.21,0.6111053274487573,0.01196704009550581
3.892782023974364,10.21,0.5,6.21,0.6129891518926942,0.01218567170039746
3.9109737289932567,10.31,0.5,6.21,0.6148541514457391,0.01242992574987348
3.9291936125988345,10.41,0.5,6.21,0.6167006377716683,0.012668380910436153
3.9474407767569937,10.51,0.5,6.21,0.6185289202417741,0.012901127613652873
3.9637637479903822,10.61,0.5,6.21,0.6200205772611578,0.013135512418893332
3.9817295020651153,10.71,0.5,6.21,0.6216723898764644,0.013344259003246662
3.9998044802827466,10.81,0.5,6.21,0.6232952993860679,0.013602825303076153
4.017972618902067,10.91,0.5,6.21,0.6248919397247761,0.013847881567780312
4.037126179633199,11.01,0.5,6.21,0.626464342872427,0.014100256129765657
4.0554433142103665,11.11,0.5,6.21,0.6280235506965552,0.014347087848820042
4.073846278065436,11.21,0.5,6.21,0.6297082889752875,0.014589745598360909
4.0922725802870445,11.31,0.5,6.21,0.631385644589719,0.014836006033240498
4.110720421391034,11.41,0.5,6.21,0.6330526175653683,0.015085431395588642
4.12918830898705,11.51,0.5,6.21,0.6347058407518945,0.015336906064927375
4.147675859011279,11.61,0.5,6.21,0.6363455203891053,0.015591141948082327
4.166182801660611,11.71,0.5,6.21,0.6379717874892622,0.015847638139292377
4.1847089938046205,11.81,0.5,6.21,0.6395846024169918,0.016106234301466658
4.204778064337684,11.91,0.5,6.21,0.6411864820229265,0.016369518544101173
4.224754303927062,12.01,0.5,6.21,0.6427747559357353,0.016631988623410383
4.243339815155797,12.11,0.5,6.21,0.6443494412383056,0.016906546629088682
4.261948497390592,12.21,0.5,6.21,0.6459107565949465,0.017189730915757644
4.277779632741141,12.31,0.5,6.21,0.6474589438253319,0.01746190151038691
4.296456156466966,12.41,0.5,6.21,0.6489942083673343,0.01774033307034356
4.317653363420749,12.51,0.5,6.21,0.650516448441513,0.01802809594456274
4.336276302121228,12.61,0.5,6.21,0.6520259711761962,0.018306773580296924
4.355841954826271,12.71,0.5,6.21,0.6535229006522069,0.018593399081101424
4.374415994061167,12.81,0.5,6.21,0.6550074497750763,0.018876020043540005
4.3922378609013295,12.91,0.5,6.21,0.6564796557422752,0.019147051716985213
4.410873192725491,13.01,0.5,6.21,0.6579397097770847,0.01943855748492117
4.429530180311155,13.11,0.5,6.21,0.6593877957741164,0.01972834568537298
4.447275489918376,13.21,0.5,6.21,0.6608241246552589,0.020019431791084518
4.4675656510759305,13.31,0.5,6.21,0.6622488067676989,0.02028708746973659
4.486268066881742,13.41,0.5,6.21,0.6636615973172043,0.020595258559666627
4.504983457248749,13.51,0.5,6.21,0.6650630583130028,0.020913469005211002
4.523711058753477,13.61,0.5,6.21,0.666453085940855,0.021193466347677263
4.542450393888251,13.71,0.5,6.21,0.6678320063240946,0.021514701811712823
4.5612009540397445,13.81,0.5,6.21,0.6691997539734,0.021815534793458477
4.591605540939618,13.91,0.5,6.21,0.6711953982029439,0.022117781037531262
4.60933006760683,14.01,0.5,6.21,0.672645255891976,0.022418920742670514
4.627169255154462,14.11,0.5,6.21,0.6740640154133997,0.022719116377122598
