hillcoeff,input,ka,kd50,ks,nmediators
2.9184825685916476,1.0,17.25,0.03321607782119729,8.25,10.0
2.9206880213028312,1.0,17.0,0.033434375068282056,8.25,10.0
2.922910309743945,1.0,16.75,0.033657577644954306,8.25,10.0
2.9251497292757667,1.0,16.5,0.03388587118608511,8.25,10.0
2.9274067119093448,1.0,16.25,0.03411945077246982,8.25,10.0
2.9296816308568197,1.0,16.0,0.03435852253105639,8.25,10.0
2.9319748469571048,1.0,15.75,0.034603303761336246,8.25,10.0
2.9342868174121297,1.0,15.5,0.0348540241760644,8.25,10.0
2.9366179561042496,1.0,15.25,0.03511092646249568,8.25,10.0
2.9389687124067168,1.0,15.0,0.035374267550541454,8.25,10.0
2.941339585636664,1.0,14.75,0.035644319366956535,8.25,10.0
2.9437310287097613,1.0,14.5,0.03592137025113023,8.25,10.0
2.946143562487613,1.0,14.25,0.036205726368471865,8.25,10.0
2.948577738925505,1.0,14.0,0.03649771266775036,8.25,10.0
2.951034133778935,1.0,13.75,0.036797674727209746,8.25,10.0
2.9535133035886125,1.0,13.5,0.03710598064763146,8.25,10.0
2.9560158690028424,1.0,13.25,0.03742302253096851,8.25,10.0
2.9585424755108933,1.0,13.0,0.03774921882099284,8.25,10.0
2.9610938069780928,1.0,12.75,0.038085016444164344,8.25,10.0
2.9636705892690003,1.0,12.5,0.03843089373344725,8.25,10.0
2.966273545128819,1.0,12.25,0.038787362730893685,8.25,10.0
2.9689034592979344,1.0,12.0,0.039154972794362364,8.25,10.0
2.9715611622085256,1.0,11.75,0.03953431399199783,8.25,10.0
2.9742475254020246,1.0,11.5,0.039926021020479895,8.25,10.0
2.9769634715100457,1.0,11.25,0.040330777714971705,8.25,10.0
2.9797099687244137,1.0,11.0,0.04074932200115183,8.25,10.0
2.9824880273150605,1.0,10.75,0.04118245149116609,8.25,10.0
2.985298753606009,1.0,10.5,0.04163103009393893,8.25,10.0
2.988143272655157,1.0,10.25,0.042095994801052,8.25,10.0
2.991022843289309,1.0,10.0,0.042578364271539305,8.25,10.0
2.9939387279981493,1.0,9.75,0.04307924795867692,8.25,10.0
2.996892340784325,1.0,9.5,0.04359985699044288,8.25,10.0
2.9998851326953635,1.0,9.25,0.04414151611142105,8.25,10.0
3.002918702013129,1.0,9.0,0.04470567829603945,8.25,10.0
3.0059947137819383,1.0,8.75,0.045293940599378094,8.25,10.0
3.009114997286601,1.0,8.5,0.04590806346231181,8.25,10.0
3.0122815011537947,1.0,8.25,0.04654999271603231,8.25,10.0
3.01549630700768,1.0,8.0,0.04722188526021626,8.25,10.0
3.018761691753798,1.0,7.75,0.047926139918210424,8.25,10.0
3.02208010736609,1.0,7.5,0.048665432920471006,8.25,10.0
3.025454216599256,1.0,7.25,0.04944276091864933,8.25,10.0
3.028886917486981,1.0,7.0,0.050261491844048795,8.25,10.0
3.0323813916926987,1.0,6.75,0.05112542642131033,8.25,10.0
3.035941130141613,1.0,6.5,0.052038872008046536,8.25,10.0
3.039569972962253,1.0,6.25,0.0530067332358577,8.25,10.0
3.0432721866005483,1.0,6.0,0.05403462251052517,8.25,10.0
3.047052557445345,1.0,5.75,0.05512899681265094,8.25,10.0
3.0509164700487412,1.0,5.5,0.05629732832414176,8.25,10.0
3.0548701248039487,1.0,5.25,0.05754831853068884,8.25,10.0
3.0589207597728065,1.0,5.0,0.058892170186090435,8.25,10.0
3.0630772401343895,1.0,4.75,0.060340933700782584,8.25,10.0
3.0673512953698707,1.0,4.5,0.061908952947437486,8.25,10.0
3.0717609774989616,1.0,4.25,0.0636134300171021,8.25,10.0
3.0763448965628406,1.0,4.0,0.0654750742239966,8.25,10.0
3.0812636327818788,1.0,3.75,0.06751811568641092,8.25,10.0
3.0859377726892845,1.0,3.5,0.06978172199118855,8.25,10.0
3.0910923286998857,1.0,3.25,0.07229844130143903,8.25,10.0
3.0959719527617353,1.0,3.0,0.07512960218065788,8.25,10.0
3.101268329636072,1.0,2.75,0.07833631145079405,8.25,10.0
3.1068593104367466,1.0,2.5,0.0820125353366608,8.25,10.0
3.112754364803949,1.0,2.25,0.08628588153631488,8.25,10.0
3.118993535636349,1.0,2.0,0.09133785127810053,8.25,10.0
3.1256382355549057,1.0,1.75,0.09743771055267107,8.25,10.0
3.1327760969233402,1.0,1.5,0.10500605325445085,8.25,10.0
3.1405346910273058,1.0,1.25,0.11474533901985862,8.25,10.0
3.1491098316994734,1.0,1.0,0.1279409940402928,8.25,10.0
3.1588247602701722,1.0,0.75,0.147279983016531,8.25,10.0
3.170290999138128,1.0,0.5,0.17972705296057195,8.25,10.0
3.1851695262876385,1.0,0.25,0.2529771649492705,8.25,10.0
2.0167976683041813,1.0,0.0,43731.81475817244,8.25,10.0
2.8902040853163173,1.0,20.0,0.03163063417225319,8.0,10.0
2.8922735594347566,1.0,19.75,0.03180755424844753,8.0,10.0
2.894357037932156,1.0,19.5,0.031987894896656474,8.0,10.0
2.896454881528714,1.0,19.25,0.03217176711080862,8.0,10.0
2.8985670760621853,1.0,19.0,0.03235928712159287,8.0,10.0
2.9006942296617364,1.0,18.75,0.03255057621118953,8.0,10.0
2.9028364843830987,1.0,18.5,0.03274576156614808,8.0,10.0
2.9049939582938715,1.0,18.25,0.032944976853682695,8.0,10.0
2.907167077790203,1.0,18.0,0.03314836160863608,8.0,10.0
2.909356013387562,1.0,17.75,0.033356062643304936,8.0,10.0
2.9115611810389224,1.0,17.5,0.03356823393759677,8.0,10.0
2.913782760255021,1.0,17.25,0.03378503708602735,8.0,10.0
2.916021137061134,1.0,17.0,0.03400664221889643,8.0,10.0
2.91827663946936,1.0,16.75,0.03423322816138987,8.0,10.0
2.9205496921905243,1.0,16.5,0.03446498310032313,8.0,10.0
2.922840562174356,1.0,16.25,0.03470210561598747,8.0,10.0
2.925149738630749,1.0,16.0,0.034944804637201426,8.0,10.0
2.9274775138024793,1.0,15.75,0.035193301208502135,8.0,10.0
2.9298243846109537,1.0,15.5,0.03544782833624888,8.0,10.0
2.9321907980330457,1.0,15.25,0.03570863260754213,8.0,10.0
2.9345771419875533,1.0,15.0,0.03597597486139247,8.0,10.0
2.936983944525413,1.0,14.75,0.036250131174068785,8.0,10.0
2.939411714096616,1.0,14.5,0.03653139454846268,8.0,10.0
2.9418609255346126,1.0,14.25,0.036820075700321794,8.0,10.0
2.9443321488060157,1.0,14.0,0.037116504638551616,8.0,10.0
2.94682595687952,1.0,13.75,0.03742103243334681,8.0,10.0
2.949342953040976,1.0,13.5,0.03773403270453213,8.0,10.0
2.9518837431792893,1.0,13.25,0.03805590371573985,8.0,10.0
2.954448975823396,1.0,13.0,0.038387070246774936,8.0,10.0
2.95703935943028,1.0,12.75,0.03872798641712368,8.0,10.0
2.9596556055592913,1.0,12.5,0.03907913770146149,8.0,10.0
2.9622984649894195,1.0,12.25,0.03944104414212929,8.0,10.0
2.9649687432669927,1.0,12.0,0.03981426365196974,8.0,10.0
2.967667274184009,1.0,11.75,0.04019939536036687,8.0,10.0
2.970394942656415,1.0,11.5,0.0405970837706026,8.0,10.0
2.973152681065899,1.0,11.25,0.04100802338057849,8.0,10.0
2.9759414634960835,1.0,11.0,0.04143296340547593,8.0,10.0
2.978762339584192,1.0,10.75,0.041872714006372116,8.0,10.0
2.981616417677907,1.0,10.5,0.042328152217135304,8.0,10.0
2.9845048623103634,1.0,10.25,0.04280022966856307,8.0,10.0
2.9874289015804876,1.0,10.0,0.043289980768688355,8.0,10.0
2.990389868281647,1.0,9.75,0.043798532163945574,8.0,10.0
2.9933891680620874,1.0,9.5,0.04432711360480379,8.0,10.0
2.996428283707685,1.0,9.25,0.044877070520066654,8.0,10.0
2.999508828192185,1.0,9.0,0.04544987822044584,8.0,10.0
3.002632518501286,1.0,8.75,0.04604715859608012,8.0,10.0
3.0058011762274788,1.0,8.5,0.04667069930835805,8.0,10.0
3.0090167884601784,1.0,8.25,0.047322476289634346,8.0,10.0
3.012281487244241,1.0,8.0,0.04800467994933586,8.0,10.0
3.015597560263035,1.0,7.75,0.04871974612341869,8.0,10.0
3.018967500138659,1.0,7.5,0.04947039261149322,8.0,10.0
3.022394007077587,1.0,7.25,0.05025966246408684,8.0,10.0
3.025880016445827,1.0,7.0,0.0510909759151396,8.0,10.0
3.0294287590132956,1.0,6.75,0.05196819248482495,8.0,10.0
3.0330437488692312,1.0,6.5,0.05289568654866703,8.0,10.0
3.0367288819753604,1.0,6.25,0.05387843875361733,8.0,10.0
3.0404884526097753,1.0,6.0,0.054922148810899254,8.0,10.0
3.044327277162452,1.0,5.75,0.056033374233662975,8.0,10.0
3.0482507557227114,1.0,5.5,0.057219703815174286,8.0,10.0
3.0522650609594515,1.0,5.25,0.05848997528198414,8.0,10.0
3.0563772886694416,1.0,5.0,0.05985455216105812,8.0,10.0
3.0605959544562933,1.0,4.75,0.061325677538999444,8.0,10.0
3.06493180319384,1.0,4.5,0.0629179306347158,8.0,10.0
3.0693998681819665,1.0,4.25,0.06464881773450963,8.0,10.0
3.0740268166678284,1.0,4.0,0.06653950807040933,8.0,10.0
3.0788893176716026,1.0,3.75,0.06861551388169015,8.0,10.0
3.0837926529700113,1.0,3.5,0.07091223828276651,8.0,10.0
3.088828194052303,1.0,3.25,0.07347010486498895,8.0,10.0
3.0940741583458946,1.0,3.0,0.07634162730274598,8.0,10.0
3.099413249311382,1.0,2.75,0.079598410183652,8.0,10.0
3.105080640536215,1.0,2.5,0.083331617090571,8.0,10.0
3.1110636050454676,1.0,2.25,0.087671104218797,8.0,10.0
3.117398366495905,1.0,2.0,0.09280124384601499,8.0,10.0
3.1241459130805715,1.0,1.75,0.09899549407444318,8.0,10.0
3.131394761637612,1.0,1.5,0.1066809742730287,8.0,10.0
3.1392742583229345,1.0,1.25,0.11657103512220701,8.0,10.0
3.1479833412299816,1.0,1.0,0.12997102566203525,8.0,10.0
3.1578515090250163,1.0,0.75,0.1496095345284315,8.0,10.0
3.1694978533031457,1.0,0.5,0.18255926249924237,8.0,10.0
3.1846016195595834,1.0,0.25,0.25694465216715207,8.0,10.0
2.0167976683041813,1.0,0.0,43731.81475817244,8.0,10.0
2.884926524957941,1.0,20.0,0.03219523699792276,7.75,10.0
2.8870267432151246,1.0,19.75,0.0323749125207808,7.75,10.0
2.8891413453074724,1.0,19.5,0.0325580635151572,7.75,10.0
2.891270433508284,1.0,19.25,0.03274480232620839,7.75,10.0
2.8934143296794907,1.0,19.0,0.032935246657314156,7.75,10.0
2.8955734048900457,1.0,18.75,0.033129519518673,7.75,10.0
2.897747756694823,1.0,18.5,0.033327750578478386,7.75,10.0
2.8999378593988547,1.0,18.25,0.03353007478273918,7.75,10.0
2.90214380176194,1.0,18.0,0.03373663460641743,7.75,10.0
2.9043660400024263,1.0,17.75,0.0339475787786002,7.75,10.0
2.9066047684820995,1.0,17.5,0.034163063833287,7.75,10.0
2.9088603293433493,1.0,17.25,0.034383254040754256,7.75,10.0
2.911133067992925,1.0,17.0,0.034608322331489576,7.75,10.0
2.9134232831826945,1.0,16.75,0.03483845021327712,7.75,10.0
2.9157313290327616,1.0,16.5,0.03507382925504586,7.75,10.0
2.918057621345805,1.0,16.25,0.03531466077708603,7.75,10.0
2.9204024725335405,1.0,16.0,0.03556115758581619,7.75,10.0
2.922766386557918,1.0,15.75,0.0358135437666149,7.75,10.0
2.9251497121249237,1.0,15.5,0.036072056407407724,7.75,10.0
2.9275529133160947,1.0,15.25,0.036336945929565226,7.75,10.0
2.9299764739813847,1.0,15.0,0.03660847717911618,7.75,10.0
2.9324208357904413,1.0,14.75,0.036886930989479115,7.75,10.0
2.9348865247591824,1.0,14.5,0.03717260483221984,7.75,10.0
2.9373740953828045,1.0,14.25,0.03746581431117924,7.75,10.0
2.9398840564583573,1.0,14.0,0.037766894885964575,7.75,10.0
2.942416993255668,1.0,13.75,0.03807620315962116,7.75,10.0
2.9449735207728094,1.0,13.5,0.03839411878056811,7.75,10.0
2.947554268931067,1.0,13.25,0.03872104617802833,7.75,10.0
2.950159917269262,1.0,13.0,0.03905741717966385,7.75,10.0
2.9527911498286956,1.0,12.75,0.03940369297039474,7.75,10.0
2.9554486845908046,1.0,12.5,0.03976036678983525,7.75,10.0
2.958133302051186,1.0,12.25,0.04012796711915998,7.75,10.0
2.960845805202542,1.0,12.0,0.040507060635053375,7.75,10.0
2.9635870519911247,1.0,11.75,0.04089825604755383,7.75,10.0
2.9663579457062768,1.0,11.5,0.04130220827123585,7.75,10.0
2.9691594131031884,1.0,11.25,0.04171962270076984,7.75,10.0
2.971992468874308,1.0,11.0,0.04215126068393228,7.75,10.0
2.974858176890141,1.0,10.75,0.042597945198130656,7.75,10.0
2.9777576372659023,1.0,10.5,0.04306056736088337,7.75,10.0
2.980692043601506,1.0,10.25,0.04354009398824911,7.75,10.0
2.983662653961023,1.0,10.0,0.04403757593251969,7.75,10.0
2.9866708257722006,1.0,9.75,0.04455415794251832,7.75,10.0
2.989717953132039,1.0,9.5,0.04509108933282643,7.75,10.0
2.992805587515812,1.0,9.25,0.04564973707740114,7.75,10.0
2.9959353342006882,1.0,9.0,0.0462315999947692,7.75,10.0
2.9991089356973823,1.0,8.75,0.04683832589162782,7.75,10.0
3.002328276386665,1.0,8.5,0.04747173106742148,7.75,10.0
3.0055953378834497,1.0,8.25,0.04813382292896601,7.75,10.0
3.008912293312883,1.0,8.0,0.04882682698314829,7.75,10.0
3.012281472451815,1.0,7.75,0.0495532179583333,7.75,10.0
3.0157054000350105,1.0,7.5,0.050315757118763446,7.75,10.0
3.019186810746789,1.0,7.25,0.05111753612353919,7.75,10.0
3.0227286934142144,1.0,7.0,0.0519620299711606,7.75,10.0
3.0263343110265444,1.0,6.75,0.0528531598976899,7.75,10.0
3.030007223475598,1.0,6.5,0.053795370315552954,7.75,10.0
3.0337513788681094,1.0,6.25,0.0547937217126595,7.75,10.0
3.0375711239607255,1.0,6.0,0.05585400503679134,7.75,10.0
3.0414712973743008,1.0,5.75,0.05698288314043733,7.75,10.0
3.0454573506766325,1.0,5.5,0.05818806668818321,7.75,10.0
3.049535422385422,1.0,5.25,0.05947853593849536,7.75,10.0
3.0537125864218733,1.0,5.0,0.06086482216861536,7.75,10.0
3.057997142130375,1.0,4.75,0.06235936826853912,7.75,10.0
3.0623991928125096,1.0,4.5,0.06397699620707137,7.75,10.0
3.0669320544675616,1.0,4.25,0.06573551515628247,7.75,10.0
3.071616260819813,1.0,4.0,0.06765650941170143,7.75,10.0
3.076496571646665,1.0,3.75,0.06976626920670617,7.75,10.0
3.081782482334851,1.0,3.5,0.07209576931958568,7.75,10.0
3.08671987016971,1.0,3.25,0.07469656243792201,7.75,10.0
3.092132784199803,1.0,3.0,0.07761285015685487,7.75,10.0
3.0974771919461643,1.0,2.75,0.08092259887739492,7.75,10.0
3.103218761551728,1.0,2.5,0.08471560038211469,7.75,10.0
3.1092923635746645,1.0,2.25,0.08912441850472144,7.75,10.0
3.115726786813203,1.0,2.0,0.09433648017654044,7.75,10.0
3.1225819172279645,1.0,1.75,0.10062964634722152,7.75,10.0
3.1299470011972996,1.0,1.5,0.10843787832216592,7.75,10.0
3.137953168591663,1.0,1.25,0.11848594125279702,7.75,10.0
3.1468025502819876,1.0,1.0,0.13210006473609792,7.75,10.0
3.156831009172985,1.0,0.75,0.15205246279548382,7.75,10.0
3.1686667422138868,1.0,0.5,0.1855289455014359,7.75,10.0
3.1840058709505277,1.0,0.25,0.26110409090272896,7.75,10.0
2.0167976683041813,1.0,0.0,43731.81475817244,7.75,10.0
2.8793913277303935,1.0,20.0,0.03279004079467005,7.5,10.0
2.881525268401515,1.0,19.75,0.03297259745539457,7.5,10.0
2.883672881251921,1.0,19.5,0.033158690578687,7.5,10.0
2.8858349602719175,1.0,19.25,0.033348432457670184,7.5,10.0
2.8880119044225423,1.0,19.0,0.03354194173679576,7.5,10.0
2.8902040682898344,1.0,18.75,0.0337393432220721,7.5,10.0
2.8924120198445875,1.0,18.5,0.03394076720167959,7.5,10.0
2.8946358993831804,1.0,18.25,0.03414635166450811,7.5,10.0
2.896876142403451,1.0,18.0,0.034356240536877,7.5,10.0
2.899132950382834,1.0,17.75,0.034570585420793214,7.5,10.0
2.9014066831700887,1.0,17.5,0.03478954510401063,7.5,10.0
2.903697638164236,1.0,17.25,0.03501328686639126,7.5,10.0
2.906006123375655,1.0,17.0,0.03524198625039902,7.5,10.0
2.908332510607352,1.0,16.75,0.035475828100177784,7.5,10.0
2.9106771253407087,1.0,16.5,0.03571500684043402,7.5,10.0
2.9130403374688227,1.0,16.25,0.035959727414703394,7.5,10.0
2.9154225400468463,1.0,16.0,0.036210205941360894,7.5,10.0
2.9178241374409324,1.0,15.75,0.03646667049555283,7.5,10.0
2.9202455774745637,1.0,15.5,0.03672936190225522,7.5,10.0
2.922687261742035,1.0,15.25,0.03699853468515704,7.5,10.0
2.9251496986612335,1.0,15.0,0.03727445826922872,7.5,10.0
2.927633372552037,1.0,14.75,0.037557418020955025,7.5,10.0
2.9301387644554135,1.0,14.5,0.03784771628188771,7.5,10.0
2.9326664235182207,1.0,14.25,0.03814567401399493,7.5,10.0
2.935216922130639,1.0,14.0,0.03845163209565882,7.5,10.0
2.937790841550133,1.0,13.75,0.03876595308755298,7.5,10.0
2.9403887763418735,1.0,13.5,0.03908902273074794,7.5,10.0
2.9430113738584702,1.0,13.25,0.03942125239526177,7.5,10.0
2.94565932216179,1.0,13.0,0.039763080926378855,7.5,10.0
2.948333314625112,1.0,12.75,0.040114977027478675,7.5,10.0
2.9510341025929514,1.0,12.5,0.04047744218765377,7.5,10.0
2.953762462540716,1.0,12.25,0.04085101350592678,7.5,10.0
2.9565192136114815,1.0,12.0,0.04123626705697933,7.5,10.0
2.9593052266382767,1.0,11.75,0.0416338216521113,7.5,10.0
2.962121413216696,1.0,11.5,0.04204434289807719,7.5,10.0
2.9649687241830023,1.0,11.25,0.04246854784469836,7.5,10.0
2.9678481870826117,1.0,11.0,0.04290721047099731,7.5,10.0
2.970760864615664,1.0,10.75,0.04336116724613352,7.5,10.0
2.973707895349956,1.0,10.5,0.04383132404623659,7.5,10.0
2.9766904955302054,1.0,10.25,0.044318663570991956,7.5,10.0
2.9797099374852145,1.0,10.0,0.04482425412875674,7.5,10.0
2.9827675827652733,1.0,9.75,0.04534925916014441,7.5,10.0
2.9858648844194438,1.0,9.5,0.04589494877060745,7.5,10.0
2.9890033799837394,1.0,9.25,0.046462712372475644,7.5,10.0
2.9921847276041045,1.0,9.0,0.0470540736176875,7.5,10.0
2.9954106982796134,1.0,8.75,0.04767070743575726,7.5,10.0
2.9986831837055274,1.0,8.5,0.048314460074628064,7.5,10.0
3.002004216687724,1.0,8.25,0.04898737216102714,7.5,10.0
3.005375994298086,1.0,8.0,0.04969170587399331,7.5,10.0
3.0088008840303915,1.0,7.75,0.05042997681460601,7.5,10.0
3.012281456909487,1.0,7.5,0.05120499186480274,7.5,10.0
3.015820485156723,1.0,7.25,0.0520198937484812,7.5,10.0
3.019421005357291,1.0,7.0,0.052878214812983305,7.5,10.0
3.023086316778171,1.0,6.75,0.05378394117663673,7.5,10.0
3.0268200415934725,1.0,6.5,0.054741590621576366,7.5,10.0
3.0306261690826304,1.0,6.25,0.055756307391458294,7.5,10.0
3.034509108946226,1.0,6.0,0.05683397826322577,7.5,10.0
3.0384737524161385,1.0,5.75,0.05798137636504848,7.5,10.0
3.0425255845747183,1.0,5.5,0.05920634029546569,7.5,10.0
3.0466707812518163,1.0,5.25,0.060517999576548166,7.5,10.0
3.050916393509303,1.0,5.0,0.06192706087105321,7.5,10.0
3.055270601413951,1.0,4.75,0.06344617582813517,7.5,10.0
3.0597431704489826,1.0,4.5,0.06509041757274944,7.5,10.0
3.0643463742881902,1.0,4.25,0.06687790503303805,7.5,10.0
3.0690973756543185,1.0,4.0,0.0688306236707315,7.5,10.0
3.0740267184023873,1.0,3.75,0.07097547499548149,7.5,10.0
3.0792274003244566,1.0,3.5,0.0733452805164806,7.5,10.0
3.0844643695449303,1.0,3.25,0.07598620350764841,7.5,10.0
3.0902318095256955,1.0,3.0,0.0789472150967998,7.5,10.0
3.095460046345826,1.0,2.75,0.08231402737095549,7.5,10.0
3.1012680380014777,1.0,2.5,0.08616994152714472,7.5,10.0
3.1074342897283267,1.0,2.25,0.09065155849919966,7.5,10.0
3.113972563193969,1.0,2.0,0.0959496076751359,7.5,10.0
3.1209403591394516,1.0,1.75,0.10234658923311143,7.5,10.0
3.128427334953577,1.0,1.5,0.11028365076112119,7.5,10.0
3.1365664119582073,1.0,1.25,0.12049753945198832,7.5,10.0
3.145562979974286,1.0,1.0,0.1343364018930542,7.5,10.0
3.1557593808920488,1.0,0.75,0.1546182445545986,7.5,10.0
3.167794457561226,1.0,0.5,0.18864757125754808,7.5,10.0
3.1833798195421763,1.0,0.25,0.26547144759531877,7.5,10.0
2.0167976683041813,1.0,0.0,43731.81475817244,7.5,10.0
2.8735705862488845,1.0,20.0,0.03341783201030045,7.25,10.0
2.875742546270046,1.0,19.75,0.03360339554495265,7.25,10.0
2.8779274241754833,1.0,19.5,0.03379256237813386,7.25,10.0
2.880125635361805,1.0,19.25,0.033985447062382386,7.25,10.0
2.8823382146523264,1.0,19.0,0.034182167918760935,7.25,10.0
2.8845657475057647,1.0,18.75,0.03438285028241907,7.25,10.0
2.88680889935077,1.0,18.5,0.03458762576332789,7.25,10.0
2.889068239851323,1.0,18.25,0.03479663295412359,7.25,10.0
2.8913441149320853,1.0,18.0,0.03501001783778292,7.25,10.0
2.8936369833352353,1.0,17.75,0.03522793406662424,7.25,10.0
2.8959471453046493,1.0,17.5,0.03545054307336083,7.25,10.0
2.8982749292115586,1.0,17.25,0.03567801485942482,7.25,10.0
2.900620711557175,1.0,17.0,0.035910527789979343,7.25,10.0
2.902984777151236,1.0,16.75,0.036148269951549995,7.25,10.0
2.9053675284507943,1.0,16.5,0.03639143911260088,7.25,10.0
2.9077692887626796,1.0,16.25,0.036640243832543176,7.25,10.0
2.9101904846556743,1.0,16.0,0.036894903920815285,7.25,10.0
2.912631549995507,1.0,15.75,0.03715565128279233,7.25,10.0
2.9150927987380286,1.0,15.5,0.037422730968051925,7.25,10.0
2.9175747883555423,1.0,15.25,0.03769640182319003,7.25,10.0
2.9200779259835166,1.0,15.0,0.03797693806636288,7.25,10.0
2.9226027084875823,1.0,14.75,0.03826462972406895,7.25,10.0
2.925149692901035,1.0,14.5,0.038559784411990754,7.25,10.0
2.927719393780211,1.0,14.25,0.03886272857310237,7.25,10.0
2.9303123556509263,1.0,14.0,0.03917380904857643,7.25,10.0
2.9329291914989986,1.0,13.75,0.0394933943226484,7.25,10.0
2.9355705228662208,1.0,13.5,0.03982187694045354,7.25,10.0
2.938237015470601,1.0,13.25,0.04015967524513952,7.25,10.0
2.9409293324203154,1.0,13.0,0.0405072354703946,7.25,10.0
2.943648185080748,1.0,12.75,0.04086503445847033,7.25,10.0
2.9463943379543145,1.0,12.5,0.04123358218650236,7.25,10.0
2.949168584400628,1.0,12.25,0.04161342492736493,7.25,10.0
2.951971758867128,1.0,12.0,0.04200514857145906,7.25,10.0
2.9548047399430923,1.0,11.75,0.04240938252679947,7.25,10.0
2.957668441358573,1.0,11.5,0.042826803639040956,7.25,10.0
2.960563856344869,1.0,11.25,0.04325814137698628,7.25,10.0
2.9634920155517426,1.0,11.0,0.043704182768724203,7.25,10.0
2.966454011366278,1.0,10.75,0.044165778566559295,7.25,10.0
2.9694509932968667,1.0,10.5,0.04464385013272224,7.25,10.0
2.9724841757784946,1.0,10.25,0.045139396947821944,7.25,10.0
2.975554887835352,1.0,10.0,0.045653505498380584,7.25,10.0
2.978664488604514,1.0,9.75,0.046187359110665425,7.25,10.0
2.981814475250034,1.0,9.5,0.04674224954715076,7.25,10.0
2.9850063927639874,1.0,9.25,0.04731958992369097,7.25,10.0
2.9882419388545176,1.0,9.0,0.04792092983420848,7.25,10.0
2.9915229063819657,1.0,8.75,0.04854797293436974,7.25,10.0
2.9948512162727727,1.0,8.5,0.0492025968318309,7.25,10.0
2.9982289475476858,1.0,8.25,0.04988687705321182,7.25,10.0
3.001658325924665,1.0,8.0,0.05060311439344283,7.25,10.0
3.005141761617471,1.0,7.75,0.0513538674168324,7.25,10.0
3.0086818537108453,1.0,7.5,0.05214199084411553,7.25,10.0
3.0122814352938843,1.0,7.25,0.0529706811744147,7.25,10.0
3.015943580080404,1.0,7.0,0.05384353101326062,7.25,10.0
3.019671640144367,1.0,6.75,0.054764594638484945,7.25,10.0
3.023469299571058,1.0,6.5,0.055738467007999414,7.25,10.0
3.0273406005437935,1.0,6.25,0.05677038027977912,7.25,10.0
3.0312900063333807,1.0,6.0,0.05786632198652036,7.25,10.0
3.035322478417409,1.0,5.75,0.059033181170906265,7.25,10.0
3.0394435478650688,1.0,5.5,0.06027893069596368,7.25,10.0
3.043659444933845,1.0,5.25,0.06161285671424052,7.25,10.0
3.0479772433330283,1.0,5.0,0.06304585005869885,7.25,10.0
3.0524050812590513,1.0,4.75,0.0645907806823542,7.25,10.0
3.056952519010889,1.0,4.5,0.06626298389342813,7.25,10.0
3.061631219290336,1.0,4.25,0.06808089878365829,7.25,10.0
3.066456472215791,1.0,4.0,0.07006691352084593,7.25,10.0
3.0714517501694405,1.0,3.75,0.07224848375898471,7.25,10.0
3.0766694748596333,1.0,3.5,0.07465949401631637,7.25,10.0
3.082393264225976,1.0,3.25,0.07734012185152365,7.25,10.0
3.087609279278124,1.0,3.0,0.0803597558685692,7.25,10.0
3.093370904724003,1.0,2.75,0.0837783459923039,7.25,10.0
3.099223013245646,1.0,2.5,0.08770074823277417,7.25,10.0
3.1054824724980206,1.0,2.25,0.09225895328579012,7.25,10.0
3.1121287978498717,1.0,2.0,0.09764740829393205,7.25,10.0
3.1192146605250226,1.0,1.75,0.10415352444805016,7.25,10.0
3.126829631202434,1.0,1.5,0.11222601274042364,7.25,10.0
3.135108369670803,1.0,1.25,0.12261421881792714,7.25,10.0
3.144259613662679,1.0,1.0,0.1366893314834412,7.25,10.0
3.1546322769634907,1.0,0.75,0.1573175019883865,7.25,10.0
3.1668773620716184,1.0,0.5,0.19192799329945784,7.25,10.0
3.182720820373809,1.0,0.25,0.270064610489494,7.25,10.0
2.0167976683041813,1.0,0.0,43731.81475817244,7.25,10.0
2.8674314388800304,1.0,20.0,0.03408177489998316,7.0,10.0
2.8696454852135274,1.0,19.75,0.03427048508888173,7.0,10.0
2.871872466773076,1.0,19.5,0.03446286357963722,7.0,10.0
2.8741123822152477,1.0,19.25,0.034659030128375894,7.0,10.0
2.8763654348873846,1.0,19.0,0.03485910879935312,7.0,10.0
2.8786324755572226,1.0,18.75,0.03506322677051464,7.0,10.0
2.8809141421510533,1.0,18.5,0.035271516987991414,7.0,10.0
2.883211476602222,1.0,18.25,0.03548411808907135,7.0,10.0
2.885525148073623,1.0,18.0,0.03570117720343029,7.0,10.0
2.88785582324142,1.0,17.75,0.0359228487248889,7.0,10.0
2.8902040752643874,1.0,17.5,0.03614929623970184,7.0,10.0
2.8925702901526305,1.0,17.25,0.03638069164689877,7.0,10.0
2.894954935304295,1.0,17.0,0.03661721653917222,7.0,10.0
2.897358299400974,1.0,16.75,0.036859061947247765,7.0,10.0
2.8997808355798225,1.0,16.5,0.037106429116125494,7.0,10.0
2.902222854705592,1.0,16.25,0.03735953035712315,7.0,10.0
2.904684821586474,1.0,16.0,0.03761858916214487,7.0,10.0
2.9071670259279627,1.0,15.75,0.03788384191717001,7.0,10.0
2.9096700044873054,1.0,15.5,0.03815553769978993,7.0,10.0
2.9121941643371843,1.0,15.25,0.03843394034443422,7.0,10.0
2.914739921973681,1.0,15.0,0.038719328609260355,7.0,10.0
2.917307848148074,1.0,14.75,0.03901199784880048,7.0,10.0
